Gene1,Gene2,score
G115,G221,0.009482876713097277
G84,G278,0.009460110805559585
G243,G253,0.009452224326436838
G382,G242,0.009440269433701617
G150,G108,0.009436090555462212
G30,G157,0.009430663162456759
G1,G201,0.009429671884943706
G46,G228,0.009417773275500807
G115,G283,0.009410629034473306
G19,G223,0.00937875251404821
G331,G79,0.009377281745292482
G1,G186,0.009375937786961438
G180,G79,0.009374985408792808
G253,G229,0.009372517425401322
G180,G310,0.009372252344858091
G115,G314,0.009367909231837702
G80,G349,0.009354641136480442
G331,G53,0.009348832869033125
G196,G258,0.00934545171323524
G243,G129,0.009341554949365151
G243,G238,0.009320241659678409
G80,G166,0.009319308712092491
G359,G223,0.009316196551596184
G102,G134,0.009314750827910886
G262,G351,0.009310410514315068
G19,G150,0.009309658723103707
G123,G301,0.009302526545227528
G54,G373,0.00929507902469845
G243,G298,0.009291878576102315
G277,G245,0.009287293839202154
G393,G255,0.0092872921047665
G395,G238,0.009279176170606696
G277,G300,0.009274241495951713
G373,G246,0.009266784264392258
G47,G152,0.009260424513010172
G393,G138,0.009254211182296176
G170,G317,0.009251760838547734
G243,G38,0.009251757052254759
G41,G288,0.009241201394717069
G253,G280,0.009223020296583423
G393,G114,0.009221967427220909
G382,G53,0.009220086689628634
G30,G389,0.009201512511170148
G393,G338,0.009189565517396983
G382,G392,0.009172404002320417
G123,G37,0.009171449648903346
G1,G358,0.009166526656070742
G262,G354,0.009160568776218132
G144,G367,0.009154365137924364
G130,G328,0.009147275215423214
G84,G356,0.00913379790173574
G180,G76,0.009121860237649835
G47,G102,0.00911807819682564
G355,G286,0.009117505471238279
G1,G260,0.009115988035361748
G115,G223,0.009093322801948557
G395,G280,0.009089474433979207
G243,G369,0.009086965786072473
G382,G283,0.009086789650757904
G1,G103,0.009065050721874343
G1,G110,0.008995845790829663
G302,G102,0.008989519765251794
G30,G196,0.008988666710177139
G170,G395,0.008987681506850125
G69,G334,0.008987117385553092
G41,G154,0.00898575759971218
G302,G256,0.008982110910102883
G355,G203,0.008966463535037418
G84,G330,0.008957259814737203
G19,G278,0.008949572164503941
G355,G340,0.008933214737742418
G238,G119,0.008923883594086315
G393,G240,0.008918248474029312
G243,G398,0.00890848043866549
G395,G362,0.008904819885664272
G373,G349,0.008897734429744286
G30,G9,0.008894575328717
G54,G75,0.008892070145118364
G302,G343,0.008891303814501622
G262,G334,0.00886533915874485
G170,G270,0.008849718809665265
G123,G288,0.008831157971676676
G1,G96,0.00882367327183685
G102,G47,0.008810410093002832
G170,G150,0.008798563940581216
G393,G148,0.008794648032179171
G69,G298,0.008792393362191606
G393,G26,0.008774859580652113
G246,G158,0.008767351560601155
G150,G76,0.008730969905654862
G115,G300,0.008722473925580426
G180,G92,0.00870692160012939
G331,G185,0.008705290526355242
G196,G132,0.008703211317758919
G30,G28,0.00869504977027543
G243,G295,0.008681114121228246
G395,G346,0.008660530826730406
G359,G309,0.008639831516876988
G19,G102,0.008639168900645568
G277,G299,0.008638634730631325
G67,G373,0.008627822837535687
G30,G97,0.008622216206949102
G115,G218,0.00862005473316544
G359,G332,0.008606009674686443
G246,G372,0.008589004254701132
G262,G301,0.008586231262316966
G393,G98,0.008581321707403042
G115,G374,0.008580450156687684
G170,G374,0.008571910383125176
G382,G69,0.008569386960751657
G84,G329,0.008555881524862377
G123,G278,0.008544325172509318
G398,G205,0.008536462896088629
G1,G251,0.008527231316357204
G196,G243,0.008516955595958386
G102,G50,0.00850448369048011
G246,G262,0.008494206951353833
G238,G300,0.008494124474865083
G19,G229,0.008491246689892588
G395,G260,0.008484280749108813
G67,G123,0.008478326062343236
G19,G343,0.008474148124933252
G54,G170,0.008458570003928922
G391,G133,0.008456718899094155
G246,G143,0.008450901220153018
G80,G364,0.008445884761651104
G331,G300,0.008431354303108568
G123,G246,0.008426023769497817
G238,G135,0.008423452855618865
G69,G129,0.00842226646612984
G331,G168,0.008393282107281796
G30,G76,0.008378720087111411
G1,G26,0.00836298545106912
G331,G47,0.008355493422243537
G170,G367,0.008354984505828765
G373,G167,0.008347961541752033
G170,G223,0.008347208965889414
G395,G170,0.00833277834554436
G19,G330,0.008321778358351087
G243,G36,0.008313449421006206
G212,G280,0.008298972432962598
G331,G373,0.008293537271985923
G1,G15,0.008288098265830116
G180,G101,0.008273452103306503
G355,G54,0.008270492489656948
G262,G135,0.008266827606080898
G130,G161,0.008260832491855497
G359,G210,0.00825871989013345
G102,G303,0.008241670226200759
G355,G188,0.008238336084524095
G196,G338,0.008234004696743874
G359,G36,0.008229346307031676
G1,G333,0.008223619961124161
G238,G299,0.008218129892801684
G30,G392,0.008201580942624527
G1,G101,0.008199090716456052
G67,G161,0.008196795031981771
G84,G138,0.008194004864937404
G69,G229,0.008189482693280209
G355,G278,0.00817844121637068
G253,G133,0.008160598660406304
G246,G388,0.00815176242317911
G19,G39,0.008147984096859351
G398,G156,0.008144843242244765
G130,G77,0.008140917749946602
G262,G297,0.008132049741882308
G277,G129,0.008112558147992333
G196,G246,0.008103728859546133
G115,G344,0.00810342094146494
G30,G6,0.008101824896319346
G47,G396,0.008095491654708867
G382,G388,0.008088973872653074
G123,G299,0.00807395942154375
G115,G20,0.008070363532283693
G115,G229,0.008064209442538127
G180,G141,0.008063886690932151
G80,G93,0.008061150290590874
G80,G89,0.008060503436386798
G355,G373,0.008057534184928602
G180,G288,0.008036622346276653
G246,G244,0.008032194826282577
G123,G110,0.00799643909279319
G382,G132,0.007989368762461084
G359,G310,0.007986937093458577
G243,G260,0.007969158073431286
G170,G290,0.007958914822089101
G373,G139,0.007907349613024736
G243,G175,0.00790719932561973
G115,G388,0.0079025864345586
G19,G288,0.007899004026658107
G123,G342,0.00789331620016541
G80,G274,0.00789235824850168
G359,G88,0.00786864800552797
G180,G50,0.007864608508951196
G212,G32,0.007862710977337779
G196,G154,0.007855174333079099
G150,G103,0.0078547395237899
G246,G353,0.007853659864642967
G382,G135,0.007853024792478569
G84,G373,0.007845114829977962
G67,G6,0.007832681113223848
G69,G390,0.00783054054100138
G170,G124,0.007822133795061682
G355,G307,0.007817989628001003
G69,G218,0.007805315430049226
G170,G394,0.007802470250215458
G115,G119,0.007799270990707402
G80,G215,0.0077954518025277475
G123,G17,0.007747269710859261
G302,G142,0.007740509359882797
G1,G54,0.007732097358613528
G393,G110,0.007728239371674238
G150,G311,0.007726300196996598
G30,G216,0.007718774643105834
G130,G57,0.0077004308541176875
G1,G33,0.007692877977490915
G102,G295,0.00768836591808815
G395,G129,0.007683955131438533
G393,G77,0.007676374463091447
G238,G179,0.007674553951051155
G1,G27,0.00767376574849922
G302,G304,0.007668469222503027
G80,G262,0.007656767712233781
G382,G39,0.0076313254278292525
G246,G216,0.007630743927870831
G243,G309,0.007627516875776938
G30,G359,0.007627019010329876
G277,G353,0.007603136804782917
G170,G265,0.0075996271004693285
G130,G295,0.007586378583712479
G80,G338,0.007579279963537952
G243,G284,0.0075761884125332135
G373,G276,0.007572774423805079
G170,G175,0.007565374702213943
G302,G123,0.007562457789172833
G395,G336,0.007556888254924669
G277,G330,0.007555377196252072
G302,G244,0.0075515853487976015
G253,G131,0.0075397538899962535
G123,G42,0.007525669021659714
G47,G66,0.007522523849705351
G253,G287,0.0075207289963312995
G277,G267,0.0075137630818718215
G355,G377,0.007512498444577881
G395,G48,0.0075096424634068445
G355,G114,0.007504615886253781
G243,G348,0.007480575998494086
G373,G310,0.007472812634617493
G115,G245,0.0074719204980289895
G393,G145,0.007470828245095873
G123,G335,0.007456836201177139
G359,G184,0.007448778428364215
G243,G17,0.007434818437789554
G102,G241,0.007434583063361921
G47,G225,0.007431741644763901
G393,G344,0.007418268889114912
G54,G273,0.007404698982122884
G170,G245,0.007388272458538413
G243,G210,0.00738129728607758
G393,G375,0.007368542341596222
G19,G145,0.007360682147211847
G80,G53,0.007358485765635265
G19,G394,0.0073539208192567665
G238,G144,0.007345163647167294
G243,G154,0.007337824257377619
G398,G53,0.007325411829529074
G359,G297,0.007324916874536902
G196,G138,0.007315252987881771
G393,G120,0.007310695782365345
G277,G352,0.007305907185398808
G373,G390,0.007302533427605479
G355,G315,0.007300001316949779
G123,G145,0.00728340322791822
G302,G153,0.00728272556239358
G382,G145,0.007282201960502305
G84,G362,0.007265273891351676
G262,G229,0.007262575316414124
G170,G84,0.007247943997192835
G196,G188,0.007237962447567692
G30,G131,0.00723742999889162
G19,G300,0.007237224166062352
G395,G244,0.007235120486565605
G359,G142,0.007234207027450704
G359,G105,0.007213501154183642
G382,G353,0.007204684883671417
G180,G28,0.007202697012839146
G170,G65,0.0071965505710535746
G19,G9,0.007196046249210691
G391,G296,0.007183156510615338
G67,G382,0.0071829563061610174
G391,G340,0.0071752495766360044
G123,G369,0.00716259975727318
G196,G272,0.007161852898910415
G395,G399,0.007158181706638268
G30,G114,0.007146886229413032
G382,G284,0.007136949864792311
G243,G118,0.0071278798376839675
G1,G238,0.007116670236192547
G123,G382,0.007111627747536042
G393,G112,0.007110913405868974
G170,G42,0.007105822687723633
G373,G343,0.007101351185986066
G123,G350,0.007091104096560705
G115,G88,0.007078874546243036
G393,G48,0.007064316602605605
G130,G145,0.00705517002653247
G359,G226,0.007053756830632585
G359,G338,0.007053336796064402
G102,G244,0.007049875804620076
G391,G87,0.007040403676653713
G393,G46,0.007029254736792542
G331,G158,0.007021437384020723
G67,G332,0.007020581814161986
G170,G298,0.00701916224251835
G19,G364,0.007016153179454705
G373,G384,0.007013916735087666
G395,G308,0.007007141983443099
G180,G165,0.007001139397391949
G41,G102,0.006989824279417259
G355,G123,0.006989311034350423
G196,G145,0.006975841348011783
G144,G234,0.00697416129233111
G30,G367,0.006964651448082991
G170,G221,0.006962332035908892
G67,G383,0.006959171365797864
G46,G47,0.006940539742610635
G246,G188,0.006922453383479521
G130,G218,0.006898892597522438
G393,G18,0.006886547018111141
G253,G340,0.006885348078457976
G130,G395,0.006876709074196206
G1,G261,0.006876260853981278
G144,G188,0.006875182495455184
G180,G260,0.006833401277749444
G395,G316,0.006831074494165805
G80,G83,0.006828698853658848
G115,G169,0.006828299498747463
G130,G50,0.00682668300672095
G54,G114,0.006815798721840599
G391,G363,0.006813178816658459
G355,G204,0.006809758114483089
G391,G145,0.006809749157080547
G359,G336,0.006808177711623717
G277,G19,0.00679879813461641
G262,G204,0.006793472857767484
G302,G192,0.00678628234243428
G393,G156,0.006783062969436343
G1,G278,0.006765513396710172
G180,G390,0.006761998102357669
G67,G66,0.006760420488498703
G373,G38,0.006760362849790549
G180,G365,0.0067585481121404944
G54,G53,0.006749025621493113
G1,G315,0.0067481811443345675
G30,G306,0.006738750179541132
G47,G221,0.006733198676371094
G331,G241,0.006719578446759633
G115,G265,0.006716054103858296
G170,G54,0.006713770140897631
G262,G273,0.0067071218821886935
G115,G7,0.006705275739894032
G355,G255,0.006703569171322046
G41,G201,0.00670108505652818
G382,G373,0.006667495062425741
G170,G134,0.006661103497980006
G46,G242,0.006661067695668765
G395,G49,0.006647662699101491
G30,G151,0.006643982718225968
G359,G372,0.0066438669043115475
G130,G173,0.006642432080534326
G30,G220,0.006631819705344684
G212,G66,0.006622461424249146
G123,G300,0.006608520137527399
G393,G88,0.006607649599586339
G115,G85,0.006603747727585197
G212,G247,0.006594819583694428
G115,G330,0.0065911054718233095
G395,G390,0.00659009767519908
G302,G308,0.006583294357450725
G123,G259,0.006570381461873845
G262,G364,0.0065580896770442015
G69,G120,0.006557910675918627
G382,G237,0.006525835659012699
G302,G277,0.006505487568167462
G395,G241,0.006504535695786781
G19,G90,0.006495634432471281
G115,G273,0.006481631644688516
G47,G228,0.006481493346053149
G144,G84,0.006476933141066454
G391,G390,0.006463302663069333
G246,G338,0.006461796783863966
G170,G253,0.006456517106651481
G170,G215,0.0064518834838969506
G243,G99,0.0064470049846687486
G395,G226,0.006443406839860683
G41,G355,0.006424812505763336
G243,G362,0.006424332615382562
G238,G18,0.006415256739132194
G144,G398,0.00641288436930737
G243,G394,0.0064092943087719935
G238,G88,0.006407719675363847
G1,G57,0.006403908538599592
G115,G19,0.00639971617115288
G150,G153,0.006396684730972407
G130,G185,0.006392137593088869
G398,G379,0.006388822536887641
G243,G340,0.0063867905030684305
G373,G364,0.006376449467529882
G1,G28,0.006376295794313288
G355,G368,0.006364482208467432
G19,G365,0.006345492490750254
G395,G261,0.006343347138408062
G373,G350,0.00633443974180814
G1,G276,0.00633213416260801
G196,G99,0.006317161036480307
G150,G352,0.00631672029383501
G359,G397,0.0062973642269101605
G382,G46,0.006295799934214086
G54,G352,0.006290745512987098
G382,G86,0.006282047852764316
G246,G373,0.006269411035224964
G262,G130,0.006268465646891402
G47,G84,0.006262816700815771
G238,G332,0.0062559487512976325
G30,G169,0.0062474255346962985
G393,G168,0.006246110015280006
G54,G153,0.006244443845348856
G393,G236,0.006238473456486305
G69,G315,0.006237746419064785
G391,G378,0.006220085957166558
G355,G303,0.00621743337936807
G359,G124,0.006215930088497832
G196,G296,0.006203785324085873
G398,G340,0.006193096461440992
G243,G214,0.0061908880048865585
G212,G131,0.006187467042146122
G115,G199,0.006178264705250867
G19,G306,0.006171861372476169
G243,G9,0.006152466958904201
G359,G240,0.006145787380448835
G238,G28,0.0061310002529570695
G170,G274,0.0061301162390043455
G1,G256,0.006128623723211383
G1,G242,0.006121854074084058
G212,G202,0.006117586617548534
G69,G91,0.006116519088772865
G123,G284,0.006114712130958697
G277,G276,0.0060975694740460495
G355,G271,0.006094374044765243
G115,G364,0.006090042371640462
G19,G389,0.006083826733203552
G115,G328,0.006079700206319066
G355,G345,0.006067726840399121
G123,G373,0.00603947722437316
G130,G373,0.006035509148707818
G1,G46,0.006029813744404089
G262,G169,0.006029169667185259
G395,G169,0.006025941827035745
G41,G256,0.006021959707241148
G115,G97,0.006005639574952128
G196,G41,0.006002825560886688
G391,G246,0.006001127790083764
G19,G322,0.005992634125160358
G243,G249,0.005985708081818874
G69,G223,0.005980434238671381
G54,G259,0.005968272307799574
G19,G40,0.005960214003731378
G115,G335,0.005955750174646581
G395,G350,0.0059502465498400894
G355,G252,0.00594467092937425
G393,G260,0.005942520698493138
G393,G179,0.005941553759912593
G69,G349,0.0059406100915758014
G262,G315,0.005935796313713514
G355,G321,0.005930352054769619
G393,G376,0.005925407127159013
G115,G212,0.005925204058049811
G359,G255,0.0059221034671675145
G355,G8,0.005920402739569465
G331,G259,0.005909185567316316
G243,G323,0.005906782487459877
G243,G119,0.005894487251698496
G359,G12,0.005892792680075438
G1,G268,0.005889088715042273
G67,G369,0.0058834737035649565
G391,G132,0.005879628683486293
G180,G244,0.005859913653017808
G80,G361,0.005857831643440349
G243,G29,0.005856887189675291
G359,G365,0.005855063907513653
G30,G310,0.005847753389052484
G243,G110,0.005838849118515867
G355,G84,0.005820421311530474
G262,G298,0.005816391457382192
G212,G46,0.005807459010692753
G331,G284,0.005806687627183144
G395,G151,0.005795550628901962
G180,G259,0.005785103406224949
G115,G288,0.0057850556475883
G54,G396,0.005779961415262866
G359,G304,0.005776848240688071
G84,G161,0.0057639765345381955
G373,G126,0.005751994402472038
G150,G165,0.0057474415319631045
G243,G85,0.005736506396063899
G359,G278,0.0057332085856565615
G130,G69,0.005713389932058409
G67,G334,0.005706157585039506
G115,G167,0.005683092071091023
G355,G273,0.005678014377978408
G302,G8,0.00567712465326442
G69,G132,0.0056757749666617174
G80,G2,0.005667804996738156
G30,G130,0.005667632244698561
G130,G228,0.005661635156137511
G80,G235,0.005658365670241437
G391,G206,0.005657917084015647
G144,G397,0.005641983094322359
G170,G135,0.005625643102995624
G150,G274,0.005622727325046345
G393,G217,0.005609851674815897
G150,G244,0.005608767033916509
G355,G117,0.005601914741613921
G246,G57,0.005601488361723611
G331,G218,0.005588212503527701
G373,G267,0.005578382867415799
G46,G53,0.0055689108627618444
G262,G129,0.005561160643591634
G382,G387,0.00555862719601926
G115,G243,0.005554412068038337
G1,G19,0.005539434157728347
G196,G45,0.005531279721534582
G391,G115,0.005530496016000513
G355,G161,0.005528094066189215
G196,G263,0.0055259110810323
G395,G295,0.005521932907991127
G46,G393,0.005509851713516506
G277,G156,0.005507837075197586
G180,G80,0.005499455820277631
G80,G393,0.005489967274163135
G359,G294,0.005468160050552038
G123,G46,0.005464314649766017
G243,G338,0.005463525305536426
G67,G187,0.005454385859309019
G170,G35,0.005453566583665491
G246,G260,0.005445453654168778
G170,G299,0.005435314620024851
G19,G167,0.005434004299001094
G243,G304,0.00542978211837955
G359,G373,0.005428808174586547
G359,G271,0.005405734399885384
G170,G156,0.0054016697176721504
G382,G260,0.005395716391846626
G30,G133,0.005389981653203544
G391,G280,0.0053879957235213605
G180,G8,0.005386813485489195
G69,G169,0.0053757477186900104
G243,G375,0.005375076316946146
G243,G399,0.005373357188000923
G47,G206,0.005369692934249784
G302,G376,0.005364759102992181
G277,G246,0.005359706959548016
G170,G300,0.005349300828736329
G84,G112,0.005346574571560181
G19,G146,0.005344127241686222
G170,G86,0.00533228931550306
G115,G257,0.005318721802977801
G355,G372,0.005316542985916703
G391,G80,0.005297007458071899
G170,G114,0.0052881522349778505
G123,G271,0.00528266402137887
G243,G50,0.005275105175045279
G180,G284,0.005270112345659618
G262,G92,0.0052636595094565156
G144,G205,0.005253929906031157
G243,G223,0.005247257105040606
G41,G375,0.0052376467325180864
G355,G338,0.005236093267046771
G115,G350,0.005233432291295656
G41,G219,0.00522297707459092
G262,G217,0.005217634205566785
G253,G282,0.005213244808276743
G46,G226,0.0052076676677879075
G150,G297,0.005198477610247304
G246,G52,0.005196234006438177
G80,G46,0.005160785960382962
G393,G43,0.005157341892849401
G144,G161,0.005140062025635939
G130,G122,0.005138844916288632
G359,G90,0.005136596314812336
G130,G352,0.005135839794654998
G115,G201,0.005128767867282839
G46,G300,0.005127458365583468
G130,G343,0.005121951697224812
G30,G276,0.005114739923146027
G69,G179,0.005109994265822232
G355,G399,0.005108720905549601
G19,G92,0.00509831165834123
G80,G69,0.0050982657060793385
G69,G155,0.005096279403650553
G123,G239,0.005087189074557914
G391,G135,0.005085977119086031
G382,G341,0.005085830260552648
G382,G335,0.0050824356402870835
G212,G229,0.005079619845791514
G359,G394,0.005076504668192192
G123,G352,0.005064215990387005
G262,G220,0.005061521889328055
G1,G83,0.005060830460143318
G243,G53,0.0050572090843405415
G355,G127,0.005052182458969656
G302,G126,0.0050473657846911435
G80,G217,0.005043251072566937
G170,G10,0.0050353343706164445
G180,G88,0.005034403112691745
G170,G278,0.005027187393201578
G115,G298,0.005026703841938419
G19,G204,0.005023774822811425
G238,G356,0.005010540971878696
G46,G257,0.00500339270579607
G262,G288,0.00500159753092682
G180,G261,0.004991794096700836
G238,G66,0.004989617901031432
G19,G259,0.004985454140962971
G180,G320,0.004983087631832717
G54,G261,0.0049800581927345045
G393,G373,0.004977324495602932
G102,G343,0.0049651651912870215
G393,G190,0.004931409776782483
G359,G259,0.00492672440531676
G115,G359,0.0049239174359125
G1,G220,0.004920985114142764
G69,G118,0.004918724136838401
G47,G300,0.004911477812092391
G393,G203,0.0049075772455596176
G30,G117,0.004892109601134238
G243,G15,0.004885394514831883
G115,G168,0.004882931722117782
G30,G399,0.004878089063763986
G393,G119,0.004872300580076552
G196,G112,0.004861629908080117
G359,G315,0.0048566501912100934
G150,G283,0.004855392040446993
G67,G274,0.004851886066488537
G30,G60,0.004834010680011939
G123,G292,0.004825415848259899
G393,G365,0.0048165249345754405
G46,G352,0.004810340227010879
G115,G382,0.004799411667776768
G373,G92,0.004798503738589366
G1,G250,0.004788155890298024
G1,G218,0.0047856184430428925
G243,G62,0.004785025427642409
G84,G304,0.004768999757548464
G30,G261,0.004767107821050038
G41,G196,0.004763160492288546
G302,G77,0.004746656959516565
G393,G238,0.004746478387434791
G243,G92,0.004743870574907008
G359,G129,0.004738749957379409
G1,G338,0.004720922728576271
G391,G393,0.004720868216392678
G46,G79,0.004715382726117448
G84,G164,0.004698163637514116
G398,G129,0.0046965080713235186
G355,G126,0.0046927414213838795
G130,G15,0.004685856466100879
G30,G25,0.004680836057920999
G84,G204,0.004678997760673861
G19,G164,0.004654274879933647
G355,G296,0.004634146738247882
G1,G118,0.004613001640867812
G180,G177,0.004611669848597139
G359,G299,0.004596117540976531
G359,G77,0.004593792021929277
G30,G161,0.00459181554047134
G80,G345,0.004586778470792405
G393,G129,0.004584789085213273
G253,G294,0.004574137524005845
G19,G53,0.004567594529773324
G1,G24,0.004549643198787954
G1,G53,0.004546430551288231
G130,G205,0.004537993055743192
G398,G388,0.00453207491484775
G170,G392,0.0045295179602925575
G180,G267,0.0045282688738774775
G144,G245,0.004519351854892467
G359,G268,0.0045187435150085085
G115,G315,0.004508649516911645
G302,G86,0.00450336504265178
G359,G387,0.004495758408851264
G359,G317,0.00449464564027751
G1,G148,0.004483470913589374
G123,G323,0.004481570976756291
G19,G41,0.004456144010192099
G262,G280,0.004426755895170463
G150,G77,0.004408614501340571
G1,G376,0.004401164503665667
G123,G366,0.004392533651879804
G67,G303,0.004391844128351696
G41,G238,0.004387211699293986
G277,G308,0.004382421745972392
G180,G394,0.004377244021123793
G180,G280,0.004370214933270472
G391,G66,0.004369344666397913
G102,G382,0.0043610870549683906
G359,G102,0.0043593211751865105
G80,G7,0.004355527137759108
G373,G344,0.004333225924324349
G302,G183,0.004322261479064338
G102,G57,0.004321948688178423
G30,G368,0.004311251639906493
G19,G79,0.004298866371356826
G170,G79,0.004295338584994757
G331,G98,0.0042927711541037444
G1,G8,0.004281569929066007
G1,G390,0.004251285040408292
G355,G241,0.004249625528403831
G80,G41,0.004246884597365039
G46,G30,0.004246520353003082
G391,G190,0.004235178147116339
G302,G104,0.0042249354674953055
G391,G47,0.004224338728344226
G115,G165,0.004217848738094429
G243,G230,0.004208006581635004
G359,G61,0.0041886419949039855
G69,G241,0.004179114482722998
G180,G249,0.004178202023853123
G212,G136,0.004165231519044105
G30,G332,0.004160054767823013
G355,G19,0.004142635942029408
G170,G227,0.004133112936054697
G54,G129,0.004130147468179135
G115,G396,0.004118752347912213
G30,G90,0.004117533303597652
G123,G54,0.004117114063707399
G54,G313,0.004110930079884514
G115,G217,0.004105819267259749
G19,G26,0.00410510252949467
G54,G238,0.0040972108136372865
G54,G91,0.004092219466757488
G382,G114,0.004081710319474768
G382,G89,0.0040796201697592405
G355,G244,0.0040386708391589796
G180,G343,0.004026479303220181
G115,G129,0.004012883701899717
G150,G302,0.004006893268481693
G196,G51,0.004006659790560842
G69,G39,0.004004506038689112
G30,G193,0.004001297412797191
G67,G341,0.003997212259140154
G238,G109,0.003993353640098327
G130,G313,0.003993146541187369
G395,G180,0.003987638990879408
G355,G50,0.003975191242048499
G170,G377,0.003950339167295876
G170,G349,0.003937227898993553
G359,G98,0.003932440708473872
G395,G253,0.003916826570276942
G67,G362,0.003908112464789379
G302,G63,0.003896996045425802
G355,G371,0.00389391924120059
G391,G287,0.0038723142497346166
G1,G125,0.0038715137559222484
G246,G150,0.0038626220284692925
G302,G196,0.0038590000790252738
G170,G193,0.0038538122269200434
G196,G130,0.0038445777415068993
G30,G353,0.003835891052620187
G302,G312,0.0038302284009298776
G355,G274,0.003828727072054061
G115,G334,0.0038239614722288644
G373,G223,0.0038238124261503054
G243,G123,0.003822876497489025
G150,G262,0.003822494458150749
G170,G32,0.0038219571491279747
G19,G271,0.0038179802299053156
G243,G381,0.0038177730864894788
G80,G327,0.0038033487755495393
G30,G41,0.0037989135773758703
G123,G280,0.0037942627600275752
G393,G130,0.0037867768481275946
G262,G81,0.0037809020254475564
G1,G299,0.00377834068418232
G123,G193,0.003772462234507612
G212,G224,0.00375967002356261
G80,G79,0.0037504449968269946
G130,G79,0.0037495103967094753
G393,G379,0.003744599607007744
G170,G303,0.0037336299309708946
G355,G92,0.0037307113318563595
G253,G87,0.003717124997825866
G262,G336,0.0037134237484211033
G355,G357,0.003711407681962535
G130,G32,0.0037060034745224416
G391,G322,0.0037059932190705303
G382,G364,0.003686829003367059
G46,G377,0.0036772438905211882
G47,G357,0.003676925779717205
G84,G324,0.0036699154158092023
G246,G100,0.003662073153016171
G30,G8,0.003645162072651564
G382,G120,0.0036434707905898395
G395,G201,0.003633478476168975
G355,G181,0.003628082064309767
G253,G112,0.0036275115343960274
G180,G194,0.003625900599379511
G395,G46,0.003625638759839893
G253,G47,0.003615826566439162
G30,G204,0.0036135601527936476
G243,G174,0.003609779507350936
G302,G242,0.0036042356603420422
G30,G228,0.0036031070463935083
G196,G334,0.003599662546565019
G80,G301,0.0035983430084830723
G67,G302,0.003596739807323737
G123,G399,0.003588950299742183
G355,G279,0.0035815133407642065
G1,G81,0.003577654697146857
G382,G344,0.0035521328653013162
G80,G384,0.0035512472396271103
G19,G130,0.003549649064449996
G46,G141,0.0035474855250947346
G393,G301,0.003533181496513896
G246,G385,0.0035329551702730916
G382,G29,0.0035326504186503696
G238,G56,0.0035323379855831862
G238,G91,0.003528269904651729
G46,G382,0.0035263557953727487
G67,G267,0.00351879807292671
G382,G158,0.003517094233391402
G398,G250,0.003511549864532712
G30,G93,0.0034992336467263487
G277,G104,0.003499129133072182
G373,G316,0.003486183726308656
G47,G344,0.0034820196773256984
G398,G141,0.003481551307565528
G67,G318,0.003466329735030735
G355,G186,0.0034656199734410323
G373,G148,0.0034466495454799073
G115,G45,0.003439160183573948
G359,G300,0.0034373327055349373
G180,G18,0.0034299620865763034
G123,G391,0.003428789594817981
G47,G376,0.0034168274107634206
G393,G71,0.0033926699031764512
G123,G166,0.0033919191101286633
G144,G227,0.003390801776036848
G391,G258,0.0033882199409688563
G246,G82,0.0033864895359355662
G355,G325,0.0033860233953282373
G398,G97,0.003383465698895194
G359,G222,0.0033681316380014224
G115,G236,0.003366324835662819
G170,G373,0.0033659988182813336
G262,G330,0.003361607380231113
G1,G86,0.0033564993478872977
G170,G332,0.0033441702558478763
G170,G393,0.0033316298404986074
G19,G320,0.0033168959540935956
G54,G35,0.0033167675790426038
G243,G196,0.00331187219046461
G391,G162,0.0032990405420284877
G243,G69,0.0032937266368503124
G41,G157,0.003291663595149305
G382,G183,0.0032716834669325803
G355,G79,0.003269542036900396
G130,G22,0.003261740872127397
G54,G268,0.0032450369989265246
G170,G21,0.0032226236755866153
G359,G369,0.0032208352994931785
G67,G145,0.0032146516048835866
G395,G225,0.003214180541212256
G130,G246,0.0032114978096670077
G47,G157,0.003208547564289649
G393,G311,0.0032035422318635286
G395,G301,0.0032034432756445214
G359,G135,0.0032008394866103254
G102,G331,0.003195956246026546
G359,G172,0.0031812699738398807
G212,G87,0.003167462850919456
G80,G296,0.0031643324442958143
G54,G329,0.00316095047751766
G80,G314,0.00315797993389395
G391,G275,0.0031557685890037657
G393,G157,0.003152563973867012
G302,G65,0.00314251183203558
G1,G154,0.0031383088094375303
G373,G41,0.0031378857360988
G1,G25,0.0031312978304654255
G398,G316,0.003123944273758242
G30,G89,0.0031209270848062878
G243,G161,0.0031197917712494846
G355,G249,0.003117335035810187
G243,G181,0.003110500165096633
G359,G329,0.003110194090737664
G46,G384,0.0031000466090378015
G393,G278,0.0030870667389192794
G180,G384,0.0030811427125628232
G393,G341,0.0030791909035857296
G30,G336,0.003075530009352734
G395,G278,0.003070425035424644
G46,G192,0.003069647127665595
G243,G379,0.0030676295947098878
G123,G235,0.003052604643998806
G359,G40,0.0030455690698700903
G395,G147,0.003036845860794949
G47,G197,0.0030250475253428277
G19,G273,0.0030236577545305413
G277,G131,0.003003291568975386
G238,G192,0.003000840069608393
G238,G396,0.0029942767353126343
G302,G221,0.0029904298810522756
G246,G232,0.0029899380095537165
G277,G317,0.0029818803270274946
G80,G208,0.00297374142127633
G46,G349,0.002966998228475265
G382,G262,0.002957845609385744
G262,G39,0.002955738532860186
G212,G63,0.00295449215590117
G355,G223,0.0029416373577381555
